ProdID,ProductName,Category,Sub Category,description,model,Brand,shipping,Tax,Quantity,Type,Price,MRP,Meaure,Image,ProductDESC
VEPR000532,Royal Blue Wedding Cake,Cakes,Designer Wedding Cakes,"Cake Flavor: Blueberry 
Type of Cake: Tier Cake
Minimum Weight: 3 Kg",Round,Cake,Yes,Non-Taxable,4 Kg, ,7799, ,kilograms,https://minikart.in/uploads/products/1625219677_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE:

Celebrate the new beginning of life with a sumptuous cake having a perfect look and delicious taste. It is a two -tier cake specially meant for the wedding ceremony. The cake is adorned with edible designer theme and gives the perfect look. The cake radiates grace, elegance, and taste. Order and delight your daughter/sister/ friend at her wedding. Available in different themes and  flavors, the soft creamy texture of the cake makes this luscious and mouthwatering. Require any specific design or flavor contact us or WhatsApp.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000532,Royal Blue Wedding Cake,Cakes,Designer Wedding Cakes,"Cake Flavor: Blueberry 
Type of Cake: Tier Cake
Minimum Weight: 3 Kg",Round,Cake,Yes,Non-Taxable,5 Kg, ,9599, ,kilograms,https://minikart.in/uploads/products/1625219677_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE:

Celebrate the new beginning of life with a sumptuous cake having a perfect look and delicious taste. It is a two -tier cake specially meant for the wedding ceremony. The cake is adorned with edible designer theme and gives the perfect look. The cake radiates grace, elegance, and taste. Order and delight your daughter/sister/ friend at her wedding. Available in different themes and  flavors, the soft creamy texture of the cake makes this luscious and mouthwatering. Require any specific design or flavor contact us or WhatsApp.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000532,Royal Blue Wedding Cake,Cakes,Designer Wedding Cakes,"Cake Flavor: Blueberry 
Type of Cake: Tier Cake
Minimum Weight: 3 Kg",Round,Cake,Yes,Non-Taxable,6 Kg, ,10399, ,kilograms,https://minikart.in/uploads/products/1625219677_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE:

Celebrate the new beginning of life with a sumptuous cake having a perfect look and delicious taste. It is a two -tier cake specially meant for the wedding ceremony. The cake is adorned with edible designer theme and gives the perfect look. The cake radiates grace, elegance, and taste. Order and delight your daughter/sister/ friend at her wedding. Available in different themes and  flavors, the soft creamy texture of the cake makes this luscious and mouthwatering. Require any specific design or flavor contact us or WhatsApp.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000533,Gorgeous Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,749, ,kilograms,https://minikart.in/uploads/products/1625244010_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000533,Gorgeous Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1 Kg, ,1445, ,kilograms,https://minikart.in/uploads/products/1625244010_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000533,Gorgeous Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,2 Kg, ,2699, ,kilograms,https://minikart.in/uploads/products/1625244010_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000533,Gorgeous Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,3 Kg, ,3899, ,kilograms,https://minikart.in/uploads/products/1625244010_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000534,Temptation Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,749, ,kilograms,https://minikart.in/uploads/products/1625244733_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits N roles On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000534,Temptation Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1 Kg, ,1449, ,kilograms,https://minikart.in/uploads/products/1625244733_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits N roles On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000534,Temptation Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,2 Kg, ,2699, ,kilograms,https://minikart.in/uploads/products/1625244733_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits N roles On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000534,Temptation Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,3 Kg, ,3899, ,kilograms,https://minikart.in/uploads/products/1625244733_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits N roles On Top, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000535,Oreo Treat Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,849, ,kilograms,https://minikart.in/uploads/products/1625245057_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000535,Oreo Treat Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1 Kg, ,1649, ,kilograms,https://minikart.in/uploads/products/1625245057_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000535,Oreo Treat Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,2 Kg, ,3049, ,kilograms,https://minikart.in/uploads/products/1625245057_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000535,Oreo Treat Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Vanilla
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,3 Kg, ,4449, ,kilograms,https://minikart.in/uploads/products/1625245057_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000536,Classic Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,799, ,kilograms,https://minikart.in/uploads/products/1625245717_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000536,Classic Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1 Kg, ,1199, ,kilograms,https://minikart.in/uploads/products/1625245717_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000536,Classic Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,2 Kg, ,2099, ,kilograms,https://minikart.in/uploads/products/1625245717_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000536,Classic Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,3 Kg, ,3099, ,kilograms,https://minikart.in/uploads/products/1625245717_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Vanilla cake Garnished with Oreo Biscuits, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000537,Chocolate Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,949, ,kilograms,https://minikart.in/uploads/products/1625246003_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000537,Chocolate Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,1 Kg, ,1549, ,kilograms,https://minikart.in/uploads/products/1625246003_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000537,Chocolate Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,2 Kg, ,2549, ,kilograms,https://minikart.in/uploads/products/1625246003_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000537,Chocolate Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavor: Oreo 
Type of Cake: Cream
Type of Cream: Light chocolate
Minimum Weight: 1/2 Kg ",Round,Cake,Yes,Non-Taxable,3 Kg, ,3549, ,kilograms,https://minikart.in/uploads/products/1625246003_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.          "
VEPR000538,Magnificent Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,740, ,kilograms,https://minikart.in/uploads/products/1625293692_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000538,Magnificent Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1 Kg, ,1440, ,kilograms,https://minikart.in/uploads/products/1625293692_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000538,Magnificent Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,2 Kg, ,2699, ,kilograms,https://minikart.in/uploads/products/1625293692_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000538,Magnificent Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,3 Kg, ,3899, ,kilograms,https://minikart.in/uploads/products/1625293692_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Chocolate cake Garnished with Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000539,Oreo Cake With Buttercream N Dark Chocolate,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Vanilla
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,840, ,kilograms,https://minikart.in/uploads/products/1625294519_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000539,Oreo Cake With Buttercream N Dark Chocolate,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Vanilla
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1 Kg, ,1649, ,kilograms,https://minikart.in/uploads/products/1625294519_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000539,Oreo Cake With Buttercream N Dark Chocolate,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Vanilla
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,2 Kg, ,3049, ,kilograms,https://minikart.in/uploads/products/1625294519_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000539,Oreo Cake With Buttercream N Dark Chocolate,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Vanilla
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,3 Kg, ,4449, ,kilograms,https://minikart.in/uploads/products/1625294519_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000540,Heavenly Oreo N Cookie Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,590, ,kilograms,https://minikart.in/uploads/products/1625295034_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000540,Heavenly Oreo N Cookie Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1 Kg, ,1240, ,kilograms,https://minikart.in/uploads/products/1625295034_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000540,Heavenly Oreo N Cookie Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,2 Kg, ,2699, ,kilograms,https://minikart.in/uploads/products/1625295034_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000540,Heavenly Oreo N Cookie Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Black Forest
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,3 Kg, ,3599, ,kilograms,https://minikart.in/uploads/products/1625295034_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000541,Oreo Cake,Cakes,Ferrero Rocher & Oreo Cakes,"Product Description:

Cake Flavour- Vanilla
Type of Cake- Cream
Minimum Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,799, ,kilograms,https://minikart.in/uploads/products/1625298926_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This delicious cake contains Oreo Biscuits N Cream, Its  Round Shape Whipped cream Suitable for All Special Occasion's. When the world famous Oreo render their touch to a classic Cake, it becomes the best combination ever. Surprise someone with this  Cake and make their day sweeter.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
